avg_sentiment,news_count,date_only,daily_return,Close
0.0,1,2011-04-27,0.5569991922495632,1.8053330183029173
0.06818181818181818,2,2011-04-28,2.141818887997693,1.843999981880188
0.16666666666666669,2,2011-04-29,-0.21691694907222114,1.840000033378601
0.03787878787878788,11,2011-05-02,-0.543477732709341,1.830000042915344
0.0,3,2011-05-03,-2.112955293976926,1.7913329601287842
0.0,3,2011-05-05,-0.9366461909375512,1.762666940689087
0.16666666666666666,3,2011-05-06,2.5718430857924135,1.807999968528748
0.12727272727272726,5,2011-05-09,2.9129990413805817,1.8606669902801516
-0.029166666666666664,3,2011-05-11,-4.447580858694289,1.8046669960021973
0.5,1,2011-05-12,2.2164732851898794,1.8446669578552248
-0.07777777777777779,4,2011-05-13,-0.4336834992569871,1.8366669416427608
0.0,5,2011-05-16,-3.448311000417381,1.773332953453064
0.0,3,2011-05-17,-2.4059756134041876,1.730666995048523
0.11666666666666665,3,2011-05-18,1.502312285527485,1.7566670179367063
0.0,2,2011-05-19,7.020851193516631,1.8799999952316284
0.0,1,2011-05-20,-0.8155817701856583,1.864667057991028
0.17333333333333334,5,2011-05-23,-4.111568875539328,1.787999987602234
0.07500000000000004,4,2011-05-24,-0.3728757261149518,1.7813329696655271
0.2611111111111111,9,2011-05-25,8.458108276677724,1.932000041007996
0.0,2,2011-05-26,1.7253076195034245,1.9653329849243164
-0.1685185185185185,3,2011-05-27,0.23746834361977331,1.9700000286102293
0.10833333333333334,9,2011-05-31,1.996592187688928,2.0093328952789307
0.0,3,2011-06-01,-5.374914286168564,1.901332974433899
0.0,1,2011-06-02,0.841516590732394,1.9173330068588257
0.0,3,2011-06-03,4.763595317138325,2.0086669921875
0.09534632034632036,7,2011-06-06,-4.746129358477669,1.9133330583572388
0.1,5,2011-06-07,-1.1498298370219762,1.891332983970642
0.125,8,2011-06-08,-4.406046748412629,1.807999968528748
0.01142857142857143,7,2011-06-09,1.8436429040833646,1.841333031654358
0.0,6,2011-06-10,0.8689309831835246,1.8573329448699951
0.0,3,2011-06-13,2.0459501844556582,1.8953330516815183
-0.014204545454545456,4,2011-06-14,0.5979921261477061,1.9066669940948489
0.1590909090909091,4,2011-06-15,-4.475555701718925,1.821333050727844
0.125,3,2011-06-16,-3.0014303153415467,1.7666670083999634
0.0,7,2011-06-17,0.0,1.7666670083999634
0.015740740740740736,6,2011-06-20,-1.8490774248666186,1.7339999675750732
0.05,2,2011-06-21,5.843888351354742,1.835332989692688
0.0,3,2011-06-22,-1.1623492479063802,1.8140000104904173
-0.075,4,2011-06-23,1.8375382427539,1.8473329544067385
0.11666666666666667,2,2011-06-24,-0.5052091587857577,1.838000059127808
0.0,3,2011-06-27,-0.3989684440438457,1.8306670188903809
-0.04,5,2011-06-28,2.367057139962192,1.8739999532699585
0.0,6,2011-06-29,0.6403460097424762,1.8860000371932983
0.20303030303030303,4,2011-06-30,2.969246721823615,1.9420000314712524
0.029166666666666664,6,2011-07-01,-0.3776024777852993,1.9346669912338257
0.03,5,2011-07-05,0.41350869419451985,1.942667007446289
0.033766233766233764,7,2011-07-06,-0.6177056936703118,1.9306670427322388
0.0,3,2011-07-07,2.658819436799198,1.98199999332428
0.08888888888888889,3,2011-07-08,-3.094497540962571,1.920667052268982
0.028571428571428564,7,2011-07-11,-1.5966883243958452,1.8899999856948853
0.04911616161616161,6,2011-07-12,-0.6349187727447747,1.878000020980835
-0.12499999999999999,6,2011-07-13,1.6684222212714817,1.9093329906463623
0.05696969696969696,5,2011-07-14,-3.5963334645717993,1.8406670093536377
-0.041666666666666664,3,2011-07-15,-0.10865486481967945,1.838667035102844
-0.023703703703703706,5,2011-07-18,-1.269072969231999,1.8153330087661743
0.0,10,2011-07-19,2.4237993443312567,1.859333038330078
-0.175,8,2011-07-20,2.868447805044183,1.9126670360565183
-0.016666666666666673,5,2011-07-21,0.03482165417005856,1.9133330583572388
0.12038567493112948,11,2011-07-22,2.0557811082864363,1.952666997909546
0.2382783882783883,13,2011-07-25,-2.731341175097346,1.8993330001831052
0.03727272727272727,5,2011-07-26,-1.7198652336443798,1.8666670322418213
0.019642857142857136,14,2011-07-27,-1.2857166394890873,1.8426669836044312
0.175,10,2011-07-28,1.9174944626884738,1.878000020980835
0.21666666666666665,4,2011-07-29,0.0,1.878000020980835
0.09999999999999999,7,2011-08-01,2.129923397558664,1.9179999828338623
0.0,6,2011-08-02,-4.970436966067626,1.8226670026779173
0.09666666666666668,15,2011-08-03,-0.5121049620595897,1.8133330345153809
0.07575757575757576,6,2011-08-04,-9.007339261366853,1.649999976158142
0.09375,8,2011-08-05,-2.0606012353116876,1.616000056266785
0.06666666666666667,11,2011-08-08,-2.4752524548002586,1.5759999752044678
0.09444444444444444,6,2011-08-09,6.006794324487985,1.670667052268982
0.11333333333333333,5,2011-08-10,-4.948142900699571,1.5880000591278076
-0.013768115942028985,23,2011-08-11,6.213281025380013,1.6866669654846191
0.025,2,2011-08-12,3.992073384660233,1.753999948501587
0.125,5,2011-08-15,-0.30404486510388073,1.7486670017242432
0.0,1,2011-08-16,-0.49563422761189635,1.7400000095367432
0.016666666666666666,3,2011-08-17,-1.0344831366128848,1.722000002861023
0.03333333333333333,6,2011-08-18,-6.078219985167377,1.6173330545425415
-0.005952380952380952,6,2011-08-19,-8.079103878162385,1.4866670370101929
0.15555555555555556,9,2011-08-22,-1.569552950040276,1.463333010673523
0.164,5,2011-08-23,4.601408988941791,1.5306669473648071
-0.06000000000000001,5,2011-08-24,3.963375860045404,1.591333031654358
-0.11000000000000001,5,2011-08-25,-3.183869976250775,1.5406670570373535
0.03333333333333333,9,2011-08-26,2.6827963861488557,1.5820000171661377
0.15,2,2011-08-29,4.129772949257382,1.647333025932312
0.1,2,2011-08-30,-0.32373939590114587,1.6419999599456787
0.4166666666666667,3,2011-08-31,0.44659198637675424,1.6493330001831057
0.125,2,2011-09-01,-2.9910864777319635,1.600000023841858
0.5,4,2011-09-06,-0.5635235537948202,1.529332995414734
0.0,3,2011-09-07,3.9232830370314,1.5893330574035645
0.22727272727272724,5,2011-09-08,-0.9647478468068349,1.5740000009536743
0.2,4,2011-09-09,-2.7107389620264044,1.5313329696655271
-0.026875,8,2011-09-12,-0.3918104599870742,1.525333046913147
0.0,9,2011-09-13,5.244751227802502,1.6053329706192017
0.07222222222222223,9,2011-09-14,1.0797750181580135,1.6226669549942017
0.0,4,2011-09-15,1.9720660947315505,1.6546670198440552
0.1590909090909091,4,2011-09-16,3.948408228522715,1.7200000286102295
0.16666666666666666,3,2011-09-19,-0.116277570786405,1.718000054359436
0.20833333333333334,6,2011-09-20,0.9313104021759111,1.7339999675750732
0.13636363636363635,1,2011-09-21,-0.6151653193633422,1.7233330011367798
