avg_sentiment,news_count,date_only,daily_return,Close
0.008333333333333331,6,2012-12-13,2.393037887011795,28.239999771118164
-0.06999999999999999,5,2012-12-14,-5.063740498462332,26.809999465942383
0.075,2,2012-12-17,-0.22379510308682127,26.75
0.0,4,2012-12-18,3.588781624196846,27.709999084472656
0.2261904761904762,6,2012-12-19,-1.0826389280851778,27.40999984741211
0.0,4,2012-12-20,-0.18241239452349012,27.36000061035156
0.29292929292929293,9,2012-12-21,-4.020469140828665,26.26000022888184
0.34545454545454546,11,2012-12-24,2.5514092553474033,26.93000030517578
-0.059722222222222225,8,2012-12-26,-1.5595992258983338,26.51000022888184
0.0,5,2012-12-27,-1.7351979926433003,26.049999237060547
0.0,1,2012-12-28,-0.5374256957722423,25.90999984741211
0.03409090909090909,12,2012-12-31,2.7402585719899397,26.6200008392334
0.0,3,2013-01-02,5.184068810143372,28.0
0.0,3,2013-01-03,-0.8214269365583116,27.770000457763672
0.2285714285714286,7,2013-01-04,3.5649973165246873,28.76000022888184
-0.05000000000000001,6,2013-01-07,2.2948534150194932,29.420000076293945
0.125,4,2013-01-08,-1.22365944737588,29.059999465942383
0.0,2,2013-01-09,5.264971489206771,30.59000015258789
0.25,1,2013-01-10,2.321016936682141,31.299999237060547
0.0,5,2013-01-11,1.341853311602148,31.71999931335449
0.0125,4,2013-01-14,-2.427486024852643,30.950000762939453
0.0,6,2013-01-15,-2.7463662698436697,30.100000381469727
-0.1013888888888889,6,2013-01-16,-0.8305647735270649,29.850000381469727
0.0,8,2013-01-17,0.9715209530072322,30.13999938964844
-0.04892676767676768,4,2013-01-18,-1.5925665293848201,29.65999984741211
0.0375,10,2013-01-22,3.607551248580254,30.729999542236328
0.10000000000000002,3,2013-01-23,0.2928739145088288,30.81999969482422
0.0,3,2013-01-24,0.8436087977168105,31.07999992370605
0.425,3,2013-01-25,1.480054674872866,31.540000915527344
0.0,1,2013-01-28,2.948637533862386,32.470001220703125
0.5,1,2013-01-29,-5.174007520839263,30.790000915527344
-0.06770833333333334,2,2013-01-30,1.4615097181237324,31.239999771118164
0.0,3,2013-01-31,-0.8322670639780538,30.979999542236328
0.7,1,2013-02-01,-4.0348612603942176,29.729999542236328
0.0,4,2013-02-04,-5.4490378635334125,28.11000061035156
-0.041666666666666664,6,2013-02-05,1.8854456342548342,28.63999938964844
0.0,5,2013-02-06,1.4315637435393658,29.049999237060547
0.0,6,2013-02-07,-1.3769350397089486,28.649999618530277
0.04545454545454545,3,2013-02-08,-0.34904147574595923,28.549999237060547
-0.041666666666666664,6,2013-02-11,-1.0157583745300514,28.26000022888184
0.07291666666666667,6,2013-02-12,-3.1493254863418474,27.3700008392334
-0.016666666666666666,6,2013-02-13,1.972959414033526,27.90999984741211
-0.125,2,2013-02-14,2.113938215025102,28.5
0.0,4,2013-02-15,-0.6315800181606379,28.31999969482422
0.028571428571428574,7,2013-02-19,2.153956980667071,28.93000030517578
-0.075,4,2013-02-20,-1.6246153326829993,28.459999084472656
0.0,8,2013-02-21,-4.146164567064014,27.280000686645508
0.20555555555555557,9,2013-02-22,-0.5498589519916552,27.1299991607666
0.2,7,2013-02-25,0.5160387074376604,27.270000457763672
0.0,7,2013-02-26,0.4400400801995774,27.38999938964844
0.03125,8,2013-02-27,-1.8984978532404329,26.8700008392334
0.2916666666666667,6,2013-02-28,1.4142134309566456,27.25
0.0,1,2013-03-01,1.9449566482403924,27.780000686645508
-0.041666666666666664,6,2013-03-04,-0.2159876594958643,27.71999931335449
-0.013125000000000001,16,2013-03-05,-0.7214966109124865,27.520000457763672
0.0,8,2013-03-06,-0.2543593519616749,27.450000762939453
0.16666666666666666,3,2013-03-07,4.116572420253717,28.57999992370605
0.0,7,2013-03-08,-2.169352137468439,27.959999084472656
-0.06785714285714285,7,2013-03-11,0.6437779365870755,28.13999938964844
0.15196969696969698,5,2013-03-12,-1.1016328097591455,27.82999992370605
0.128,5,2013-03-13,-2.6949335323610213,27.07999992370605
0.04545454545454545,3,2013-03-14,-0.14770682530058643,27.040000915527344
0.0,7,2013-03-15,-1.4423124400602894,26.649999618530277
0.014285714285714287,7,2013-03-18,-0.60037467055295,26.489999771118164
