avg_sentiment,news_count,date_only,daily_return,Close
0.0,1,2011-04-27,-0.07705596822172867,12.505356788635254
0.06818181818181818,2,2011-04-28,-0.9710041709573125,12.383929252624512
0.16666666666666669,2,2011-04-29,0.9747648356153826,12.504643440246582
0.03787878787878788,11,2011-05-02,-1.099597630244331,12.367142677307127
0.0,3,2011-05-03,0.5544618711650351,12.435713768005373
0.0,3,2011-05-05,-0.8067009204805409,12.383929252624512
0.16666666666666666,3,2011-05-06,-0.025959742300074584,12.380714416503906
0.12727272727272726,5,2011-05-09,0.2711575613228101,12.41428565979004
-0.029166666666666664,3,2011-05-11,-0.6352909154499486,12.401070594787598
0.5,1,2011-05-12,-0.19007241531391328,12.3774995803833
-0.07777777777777779,4,2011-05-13,-1.7514476934564316,12.160714149475098
0.0,5,2011-05-16,-2.1145388130102583,11.903571128845217
0.0,3,2011-05-17,0.8520887093278695,12.005000114440918
0.11666666666666665,3,2011-05-18,1.1096542741966475,12.138214111328123
0.0,2,2011-05-19,0.19419634439152844,12.161786079406738
0.0,1,2011-05-20,-1.559334335851248,11.972143173217772
0.17333333333333334,5,2011-05-23,-0.24462106874926226,11.942856788635254
0.07500000000000004,4,2011-05-24,-0.6608803502485383,11.86392879486084
0.2611111111111111,9,2011-05-25,1.3817347925452639,12.027856826782228
0.0,2,2011-05-26,-0.528531201965865,11.964285850524902
-0.1685185185185185,3,2011-05-27,0.7193995151872912,12.0503568649292
0.10833333333333334,9,2011-05-31,3.0882304642040337,12.422499656677246
0.0,3,2011-06-01,-0.6669924270311545,12.339642524719238
0.0,1,2011-06-02,0.17076211064286362,12.360713958740234
0.0,3,2011-06-03,-0.7685661794773146,12.265713691711426
0.09534632034632036,7,2011-06-06,-1.572324232266864,12.072856903076172
0.1,5,2011-06-07,-1.7749390409017574,11.85857105255127
0.125,8,2011-06-08,0.06023508733243865,11.865714073181152
0.01142857142857143,7,2011-06-09,-0.22573354359789466,11.838929176330566
0.0,6,2011-06-10,-1.6863276407628525,11.639286041259766
0.0,3,2011-06-13,0.21478652935975617,11.66428565979004
-0.014204545454545456,4,2011-06-14,1.788120079569011,11.872857093811035
