avg_sentiment,news_count,date_only,daily_return,Close
0.0,1,2011-04-27,0.9271455979915189,13.393796920776367
0.06818181818181818,2,2011-04-28,0.03904755299866114,13.39902687072754
0.16666666666666669,2,2011-04-29,1.1394744645121024,13.551705360412598
0.03787878787878788,11,2011-05-02,-1.0181989533703417,13.413722038269045
0.0,3,2011-05-03,-0.8671264694044667,13.297408103942873
0.0,3,2011-05-05,-0.28369255550914074,13.306873321533203
0.16666666666666666,3,2011-05-06,0.1927792112930149,13.332526206970217
0.12727272727272726,5,2011-05-09,0.44460842277491697,13.391803741455078
-0.029166666666666664,3,2011-05-11,-1.3286402626403682,13.336261749267578
0.5,1,2011-05-12,-0.07469920804251684,13.326299667358398
-0.07777777777777779,4,2011-05-13,-1.0279427590724755,13.189312934875488
0.0,5,2011-05-16,-2.1017864284424648,12.912101745605469
0.0,3,2011-05-17,2.322443076904901,13.2119779586792
0.11666666666666665,3,2011-05-18,-0.12252988592341696,13.195789337158203
0.0,2,2011-05-19,0.27179718298784294,13.23165512084961
0.0,1,2011-05-20,-1.3590573600465228,13.05182933807373
0.17333333333333334,5,2011-05-23,-1.0762806946013725,12.911355018615724
0.07500000000000004,4,2011-05-24,-0.025076564772119614,12.908117294311523
0.2611111111111111,9,2011-05-25,0.2720695505078474,12.943236351013184
0.0,2,2011-05-26,-0.29635350572249086,12.904878616333008
-0.1685185185185185,3,2011-05-27,0.5346242827791725,12.973871231079102
0.10833333333333334,9,2011-05-31,1.5588400253159218,13.17611312866211
0.0,3,2011-06-01,-0.6464822777044521,13.09093189239502
0.0,1,2011-06-02,0.46803207468697483,13.152201652526855
0.0,3,2011-06-03,-0.943073143711759,13.02816677093506
0.09534632034632036,7,2011-06-06,-0.3861716651820335,12.977855682373049
0.1,5,2011-06-07,-0.389594032098739,12.927294731140137
0.125,8,2011-06-08,0.026978474983607725,12.930782318115234
0.01142857142857143,7,2011-06-09,-0.4699788508042091,12.870010375976562
0.0,6,2011-06-10,-1.397254012987148,12.690183639526367
0.0,3,2011-06-13,-0.9381569567392889,12.57112979888916
-0.014204545454545456,4,2011-06-14,0.7211845740163314,12.66179084777832
0.1590909090909091,4,2011-06-15,-1.0661565054963962,12.526796340942385
0.125,3,2011-06-16,-0.5129765613235748,12.462536811828612
0.0,7,2011-06-17,-3.0677268611363107,12.080220222473145
0.015740740740740736,6,2011-06-20,-0.09072372061357248,12.069260597229004
0.05,2,2011-06-21,1.737587271089347,12.278974533081056
0.0,3,2011-06-22,-1.215003326488795,12.12978458404541
